"downloaded","item_id","item_definition","category","16","17","18","19","20","21","22","23","24","25"
2026-02-20,212,"tunge","body_parts",0.01,0.03,0.04,0.11,0.14,0.22,0.29,0.36,0.41,0.52
2026-02-20,213,"tå","body_parts",0.06,0.11,0.17,0.24,0.29,0.42,0.45,0.57,0.6,0.67
2026-02-20,214,"bilde","household",0.07,0.1,0.18,0.28,0.38,0.46,0.54,0.6,0.66,0.74
2026-02-20,215,"boks","household",0.01,0.03,0.04,0.12,0.16,0.2,0.25,0.36,0.39,0.48
2026-02-20,216,"børste","household",0.04,0.07,0.1,0.14,0.24,0.31,0.36,0.46,0.52,0.58
2026-02-20,217,"bøtte","household",0.08,0.05,0.13,0.2,0.32,0.37,0.44,0.53,0.57,0.67
2026-02-20,218,"brett","household",0,0,0.01,0.02,0.04,0.05,0.06,0.1,0.12,0.17
2026-02-20,219,"briller","household",0.03,0.08,0.14,0.23,0.36,0.41,0.47,0.58,0.64,0.73
2026-02-20,220,"dopapir","household",0.01,0,0.03,0.07,0.11,0.14,0.18,0.29,0.32,0.45
2026-02-20,221,"dyne","household",0.02,0.06,0.12,0.19,0.35,0.38,0.48,0.58,0.65,0.74
2026-02-20,222,"eske","household",0,0.02,0.03,0.04,0.1,0.12,0.15,0.23,0.27,0.36
2026-02-20,223,"fat","household",0.04,0.03,0.06,0.09,0.12,0.2,0.22,0.27,0.33,0.36
2026-02-20,224,"flaske","household",0.06,0.07,0.17,0.23,0.31,0.38,0.44,0.56,0.61,0.7
2026-02-20,225,"gåbil","household",0,0.01,0.03,0.05,0.06,0.07,0.06,0.11,0.12,0.18
2026-02-20,226,"gaffel","household",0.02,0.04,0.1,0.14,0.27,0.33,0.44,0.55,0.6,0.69
2026-02-20,227,"glass","household",0.03,0.06,0.1,0.14,0.26,0.34,0.42,0.54,0.63,0.69
2026-02-20,228,"hammer","household",0.01,0.01,0.03,0.05,0.1,0.13,0.18,0.26,0.3,0.42
2026-02-20,229,"håndkle","household",0.02,0.02,0.03,0.08,0.11,0.15,0.21,0.33,0.37,0.48
2026-02-20,230,"kam","household",0,0.01,0.03,0.05,0.06,0.1,0.13,0.18,0.24,0.28
2026-02-20,231,"kamera","household",0,0,0.02,0.03,0.02,0.07,0.11,0.17,0.2,0.28
2026-02-20,232,"kasse","household",0.01,0.02,0.03,0.04,0.08,0.13,0.14,0.23,0.28,0.35
